path,size_x,size_y
C:/Users/jonas.freiburg/Documents/Niveau3/imagerie/traitement_image/projet/ledebruiteur/images/lotus/image_0045.jpg,300,202
C:/Users/jonas.freiburg/Documents/Niveau3/imagerie/traitement_image/projet/ledebruiteur/images/lotus/image_0046.jpg,300,289
C:/Users/jonas.freiburg/Documents/Niveau3/imagerie/traitement_image/projet/ledebruiteur/images/lotus/image_0047.jpg,276,300
C:/Users/jonas.freiburg/Documents/Niveau3/imagerie/traitement_image/projet/ledebruiteur/images/lotus/image_0048.jpg,300,252
C:/Users/jonas.freiburg/Documents/Niveau3/imagerie/traitement_image/projet/ledebruiteur/images/lotus/image_0049.jpg,300,199
C:/Users/jonas.freiburg/Documents/Niveau3/imagerie/traitement_image/projet/ledebruiteur/images/lotus/image_0050.jpg,300,196
C:/Users/jonas.freiburg/Documents/Niveau3/imagerie/traitement_image/projet/ledebruiteur/images/lotus/image_0051.jpg,300,195
C:/Users/jonas.freiburg/Documents/Niveau3/imagerie/traitement_image/projet/ledebruiteur/images/lotus/image_0052.jpg,300,241
C:/Users/jonas.freiburg/Documents/Niveau3/imagerie/traitement_image/projet/ledebruiteur/images/lotus/image_0053.jpg,300,204
C:/Users/jonas.freiburg/Documents/Niveau3/imagerie/traitement_image/projet/ledebruiteur/images/lotus/image_0054.jpg,300,200
C:/Users/jonas.freiburg/Documents/Niveau3/imagerie/traitement_image/projet/ledebruiteur/images/lotus/image_0055.jpg,300,207
C:/Users/jonas.freiburg/Documents/Niveau3/imagerie/traitement_image/projet/ledebruiteur/images/lotus/image_0056.jpg,300,240
C:/Users/jonas.freiburg/Documents/Niveau3/imagerie/traitement_image/projet/ledebruiteur/images/lotus/image_0057.jpg,300,264
C:/Users/jonas.freiburg/Documents/Niveau3/imagerie/traitement_image/projet/ledebruiteur/images/lotus/image_0058.jpg,300,200
C:/Users/jonas.freiburg/Documents/Niveau3/imagerie/traitement_image/projet/ledebruiteur/images/lotus/image_0059.jpg,300,200
C:/Users/jonas.freiburg/Documents/Niveau3/imagerie/traitement_image/projet/ledebruiteur/images/lotus/image_0060.jpg,300,199
C:/Users/jonas.freiburg/Documents/Niveau3/imagerie/traitement_image/projet/ledebruiteur/images/lotus/image_0061.jpg,300,200
C:/Users/jonas.freiburg/Documents/Niveau3/imagerie/traitement_image/projet/ledebruiteur/images/lotus/image_0062.jpg,300,202
C:/Users/jonas.freiburg/Documents/Niveau3/imagerie/traitement_image/projet/ledebruiteur/images/lotus/image_0063.jpg,300,241
C:/Users/jonas.freiburg/Documents/Niveau3/imagerie/traitement_image/projet/ledebruiteur/images/lotus/image_0064.jpg,300,225
C:/Users/jonas.freiburg/Documents/Niveau3/imagerie/traitement_image/projet/ledebruiteur/images/lotus/image_0065.jpg,300,243
C:/Users/jonas.freiburg/Documents/Niveau3/imagerie/traitement_image/projet/ledebruiteur/images/lotus/image_0066.jpg,300,225
C:/Users/jonas.freiburg/Documents/Niveau3/imagerie/traitement_image/projet/ledebruiteur/images/chandelier/image_0001.jpg,228,300
C:/Users/jonas.freiburg/Documents/Niveau3/imagerie/traitement_image/projet/ledebruiteur/images/chandelier/image_0002.jpg,300,224
C:/Users/jonas.freiburg/Documents/Niveau3/imagerie/traitement_image/projet/ledebruiteur/images/chandelier/image_0003.jpg,277,300
C:/Users/jonas.freiburg/Documents/Niveau3/imagerie/traitement_image/projet/ledebruiteur/images/chandelier/image_0004.jpg,232,300
C:/Users/jonas.freiburg/Documents/Niveau3/imagerie/traitement_image/projet/ledebruiteur/images/chandelier/image_0005.jpg,300,225
C:/Users/jonas.freiburg/Documents/Niveau3/imagerie/traitement_image/projet/ledebruiteur/images/chandelier/image_0006.jpg,282,300
C:/Users/jonas.freiburg/Documents/Niveau3/imagerie/traitement_image/projet/ledebruiteur/images/chandelier/image_0007.jpg,216,300
C:/Users/jonas.freiburg/Documents/Niveau3/imagerie/traitement_image/projet/ledebruiteur/images/chandelier/image_0008.jpg,300,199
C:/Users/jonas.freiburg/Documents/Niveau3/imagerie/traitement_image/projet/ledebruiteur/images/chandelier/image_0009.jpg,218,300
C:/Users/jonas.freiburg/Documents/Niveau3/imagerie/traitement_image/projet/ledebruiteur/images/chandelier/image_0010.jpg,300,225
C:/Users/jonas.freiburg/Documents/Niveau3/imagerie/traitement_image/projet/ledebruiteur/images/chandelier/image_0011.jpg,300,242
C:/Users/jonas.freiburg/Documents/Niveau3/imagerie/traitement_image/projet/ledebruiteur/images/chandelier/image_0012.jpg,300,263
C:/Users/jonas.freiburg/Documents/Niveau3/imagerie/traitement_image/projet/ledebruiteur/images/chandelier/image_0013.jpg,300,230
C:/Users/jonas.freiburg/Documents/Niveau3/imagerie/traitement_image/projet/ledebruiteur/images/chandelier/image_0014.jpg,300,198
C:/Users/jonas.freiburg/Documents/Niveau3/imagerie/traitement_image/projet/ledebruiteur/images/chandelier/image_0015.jpg,203,300
C:/Users/jonas.freiburg/Documents/Niveau3/imagerie/traitement_image/projet/ledebruiteur/images/chandelier/image_0016.jpg,300,253
C:/Users/jonas.freiburg/Documents/Niveau3/imagerie/traitement_image/projet/ledebruiteur/images/chandelier/image_0017.jpg,245,300
C:/Users/jonas.freiburg/Documents/Niveau3/imagerie/traitement_image/projet/ledebruiteur/images/chandelier/image_0018.jpg,300,291
C:/Users/jonas.freiburg/Documents/Niveau3/imagerie/traitement_image/projet/ledebruiteur/images/chandelier/image_0019.jpg,300,274
C:/Users/jonas.freiburg/Documents/Niveau3/imagerie/traitement_image/projet/ledebruiteur/images/chandelier/image_0020.jpg,220,300
C:/Users/jonas.freiburg/Documents/Niveau3/imagerie/traitement_image/projet/ledebruiteur/images/chandelier/image_0021.jpg,300,191
C:/Users/jonas.freiburg/Documents/Niveau3/imagerie/traitement_image/projet/ledebruiteur/images/chandelier/image_0022.jpg,300,199
C:/Users/jonas.freiburg/Documents/Niveau3/imagerie/traitement_image/projet/ledebruiteur/images/chandelier/image_0023.jpg,300,225
C:/Users/jonas.freiburg/Documents/Niveau3/imagerie/traitement_image/projet/ledebruiteur/images/chandelier/image_0024.jpg,300,228
C:/Users/jonas.freiburg/Documents/Niveau3/imagerie/traitement_image/projet/ledebruiteur/images/chandelier/image_0025.jpg,225,300
C:/Users/jonas.freiburg/Documents/Niveau3/imagerie/traitement_image/projet/ledebruiteur/images/chandelier/image_0026.jpg,300,239
C:/Users/jonas.freiburg/Documents/Niveau3/imagerie/traitement_image/projet/ledebruiteur/images/chandelier/image_0027.jpg,240,300
C:/Users/jonas.freiburg/Documents/Niveau3/imagerie/traitement_image/projet/ledebruiteur/images/chandelier/image_0028.jpg,296,300
C:/Users/jonas.freiburg/Documents/Niveau3/imagerie/traitement_image/projet/ledebruiteur/images/chandelier/image_0029.jpg,197,300
C:/Users/jonas.freiburg/Documents/Niveau3/imagerie/traitement_image/projet/ledebruiteur/images/chandelier/image_0030.jpg,300,225
C:/Users/jonas.freiburg/Documents/Niveau3/imagerie/traitement_image/projet/ledebruiteur/images/chandelier/image_0031.jpg,272,300
C:/Users/jonas.freiburg/Documents/Niveau3/imagerie/traitement_image/projet/ledebruiteur/images/chandelier/image_0032.jpg,300,240
C:/Users/jonas.freiburg/Documents/Niveau3/imagerie/traitement_image/projet/ledebruiteur/images/chandelier/image_0033.jpg,172,300
C:/Users/jonas.freiburg/Documents/Niveau3/imagerie/traitement_image/projet/ledebruiteur/images/chandelier/image_0034.jpg,300,254
C:/Users/jonas.freiburg/Documents/Niveau3/imagerie/traitement_image/projet/ledebruiteur/images/chandelier/image_0035.jpg,300,261
C:/Users/jonas.freiburg/Documents/Niveau3/imagerie/traitement_image/projet/ledebruiteur/images/chandelier/image_0036.jpg,300,225
C:/Users/jonas.freiburg/Documents/Niveau3/imagerie/traitement_image/projet/ledebruiteur/images/chandelier/image_0037.jpg,280,300
C:/Users/jonas.freiburg/Documents/Niveau3/imagerie/traitement_image/projet/ledebruiteur/images/chandelier/image_0038.jpg,294,300
C:/Users/jonas.freiburg/Documents/Niveau3/imagerie/traitement_image/projet/ledebruiteur/images/chandelier/image_0039.jpg,280,300
C:/Users/jonas.freiburg/Documents/Niveau3/imagerie/traitement_image/projet/ledebruiteur/images/chandelier/image_0040.jpg,167,300
C:/Users/jonas.freiburg/Documents/Niveau3/imagerie/traitement_image/projet/ledebruiteur/images/chandelier/image_0041.jpg,300,210
C:/Users/jonas.freiburg/Documents/Niveau3/imagerie/traitement_image/projet/ledebruiteur/images/chandelier/image_0042.jpg,219,300
C:/Users/jonas.freiburg/Documents/Niveau3/imagerie/traitement_image/projet/ledebruiteur/images/chandelier/image_0043.jpg,260,300
C:/Users/jonas.freiburg/Documents/Niveau3/imagerie/traitement_image/projet/ledebruiteur/images/chandelier/image_0044.jpg,217,300
C:/Users/jonas.freiburg/Documents/Niveau3/imagerie/traitement_image/projet/ledebruiteur/images/chandelier/image_0045.jpg,250,300
C:/Users/jonas.freiburg/Documents/Niveau3/imagerie/traitement_image/projet/ledebruiteur/images/chandelier/image_0046.jpg,277,300
C:/Users/jonas.freiburg/Documents/Niveau3/imagerie/traitement_image/projet/ledebruiteur/images/chandelier/image_0047.jpg,231,300
C:/Users/jonas.freiburg/Documents/Niveau3/imagerie/traitement_image/projet/ledebruiteur/images/chandelier/image_0048.jpg,300,192
C:/Users/jonas.freiburg/Documents/Niveau3/imagerie/traitement_image/projet/ledebruiteur/images/chandelier/image_0049.jpg,296,300
C:/Users/jonas.freiburg/Documents/Niveau3/imagerie/traitement_image/projet/ledebruiteur/images/chandelier/image_0050.jpg,261,300
C:/Users/jonas.freiburg/Documents/Niveau3/imagerie/traitement_image/projet/ledebruiteur/images/chandelier/image_0051.jpg,227,300
C:/Users/jonas.freiburg/Documents/Niveau3/imagerie/traitement_image/projet/ledebruiteur/images/chandelier/image_0052.jpg,225,300
C:/Users/jonas.freiburg/Documents/Niveau3/imagerie/traitement_image/projet/ledebruiteur/images/chandelier/image_0053.jpg,265,300
C:/Users/jonas.freiburg/Documents/Niveau3/imagerie/traitement_image/projet/ledebruiteur/images/chandelier/image_0054.jpg,271,300
C:/Users/jonas.freiburg/Documents/Niveau3/imagerie/traitement_image/projet/ledebruiteur/images/chandelier/image_0055.jpg,300,227
C:/Users/jonas.freiburg/Documents/Niveau3/imagerie/traitement_image/projet/ledebruiteur/images/chandelier/image_0056.jpg,192,300
C:/Users/jonas.freiburg/Documents/Niveau3/imagerie/traitement_image/projet/ledebruiteur/images/chandelier/image_0057.jpg,300,260
C:/Users/jonas.freiburg/Documents/Niveau3/imagerie/traitement_image/projet/ledebruiteur/images/chandelier/image_0058.jpg,300,230
C:/Users/jonas.freiburg/Documents/Niveau3/imagerie/traitement_image/projet/ledebruiteur/images/chandelier/image_0059.jpg,300,225
C:/Users/jonas.freiburg/Documents/Niveau3/imagerie/traitement_image/projet/ledebruiteur/images/chandelier/image_0060.jpg,300,263
C:/Users/jonas.freiburg/Documents/Niveau3/imagerie/traitement_image/projet/ledebruiteur/images/chandelier/image_0061.jpg,300,255
C:/Users/jonas.freiburg/Documents/Niveau3/imagerie/traitement_image/projet/ledebruiteur/images/chandelier/image_0062.jpg,300,300
C:/Users/jonas.freiburg/Documents/Niveau3/imagerie/traitement_image/projet/ledebruiteur/images/chandelier/image_0063.jpg,225,300
C:/Users/jonas.freiburg/Documents/Niveau3/imagerie/traitement_image/projet/ledebruiteur/images/chandelier/image_0064.jpg,300,219
C:/Users/jonas.freiburg/Documents/Niveau3/imagerie/traitement_image/projet/ledebruiteur/images/chandelier/image_0065.jpg,250,300
C:/Users/jonas.freiburg/Documents/Niveau3/imagerie/traitement_image/projet/ledebruiteur/images/chandelier/image_0066.jpg,193,300
C:/Users/jonas.freiburg/Documents/Niveau3/imagerie/traitement_image/projet/ledebruiteur/images/chandelier/image_0067.jpg,300,300
C:/Users/jonas.freiburg/Documents/Niveau3/imagerie/traitement_image/projet/ledebruiteur/images/chandelier/image_0068.jpg,210,300
C:/Users/jonas.freiburg/Documents/Niveau3/imagerie/traitement_image/projet/ledebruiteur/images/chandelier/image_0069.jpg,300,298
C:/Users/jonas.freiburg/Documents/Niveau3/imagerie/traitement_image/projet/ledebruiteur/images/chandelier/image_0070.jpg,237,300
C:/Users/jonas.freiburg/Documents/Niveau3/imagerie/traitement_image/projet/ledebruiteur/images/chandelier/image_0071.jpg,237,300
C:/Users/jonas.freiburg/Documents/Niveau3/imagerie/traitement_image/projet/ledebruiteur/images/chandelier/image_0072.jpg,300,224
C:/Users/jonas.freiburg/Documents/Niveau3/imagerie/traitement_image/projet/ledebruiteur/images/chandelier/image_0073.jpg,300,224
C:/Users/jonas.freiburg/Documents/Niveau3/imagerie/traitement_image/projet/ledebruiteur/images/chandelier/image_0074.jpg,300,228
C:/Users/jonas.freiburg/Documents/Niveau3/imagerie/traitement_image/projet/ledebruiteur/images/chandelier/image_0075.jpg,300,300
C:/Users/jonas.freiburg/Documents/Niveau3/imagerie/traitement_image/projet/ledebruiteur/images/chandelier/image_0076.jpg,224,300
C:/Users/jonas.freiburg/Documents/Niveau3/imagerie/traitement_image/projet/ledebruiteur/images/chandelier/image_0077.jpg,251,300
C:/Users/jonas.freiburg/Documents/Niveau3/imagerie/traitement_image/projet/ledebruiteur/images/chandelier/image_0078.jpg,300,300
C:/Users/jonas.freiburg/Documents/Niveau3/imagerie/traitement_image/projet/ledebruiteur/images/chandelier/image_0079.jpg,238,300
C:/Users/jonas.freiburg/Documents/Niveau3/imagerie/traitement_image/projet/ledebruiteur/images/chandelier/image_0080.jpg,300,225
C:/Users/jonas.freiburg/Documents/Niveau3/imagerie/traitement_image/projet/ledebruiteur/images/chandelier/image_0081.jpg,192,300
C:/Users/jonas.freiburg/Documents/Niveau3/imagerie/traitement_image/projet/ledebruiteur/images/chandelier/image_0082.jpg,300,274
C:/Users/jonas.freiburg/Documents/Niveau3/imagerie/traitement_image/projet/ledebruiteur/images/chandelier/image_0083.jpg,272,300
C:/Users/jonas.freiburg/Documents/Niveau3/imagerie/traitement_image/projet/ledebruiteur/images/chandelier/image_0084.jpg,227,300
C:/Users/jonas.freiburg/Documents/Niveau3/imagerie/traitement_image/projet/ledebruiteur/images/chandelier/image_0085.jpg,258,300
C:/Users/jonas.freiburg/Documents/Niveau3/imagerie/traitement_image/projet/ledebruiteur/images/chandelier/image_0086.jpg,300,280
C:/Users/jonas.freiburg/Documents/Niveau3/imagerie/traitement_image/projet/ledebruiteur/images/chandelier/image_0087.jpg,300,225
C:/Users/jonas.freiburg/Documents/Niveau3/imagerie/traitement_image/projet/ledebruiteur/images/chandelier/image_0088.jpg,243,300
C:/Users/jonas.freiburg/Documents/Niveau3/imagerie/traitement_image/projet/ledebruiteur/images/chandelier/image_0089.jpg,272,300
C:/Users/jonas.freiburg/Documents/Niveau3/imagerie/traitement_image/projet/ledebruiteur/images/chandelier/image_0090.jpg,300,225
C:/Users/jonas.freiburg/Documents/Niveau3/imagerie/traitement_image/projet/ledebruiteur/images/chandelier/image_0091.jpg,271,300
C:/Users/jonas.freiburg/Documents/Niveau3/imagerie/traitement_image/projet/ledebruiteur/images/chandelier/image_0092.jpg,300,297
C:/Users/jonas.freiburg/Documents/Niveau3/imagerie/traitement_image/projet/ledebruiteur/images/chandelier/image_0093.jpg,300,247
C:/Users/jonas.freiburg/Documents/Niveau3/imagerie/traitement_image/projet/ledebruiteur/images/chandelier/image_0094.jpg,225,300
C:/Users/jonas.freiburg/Documents/Niveau3/imagerie/traitement_image/projet/ledebruiteur/images/chandelier/image_0095.jpg,300,270
C:/Users/jonas.freiburg/Documents/Niveau3/imagerie/traitement_image/projet/ledebruiteur/images/chandelier/image_0096.jpg,300,243
C:/Users/jonas.freiburg/Documents/Niveau3/imagerie/traitement_image/projet/ledebruiteur/images/chandelier/image_0097.jpg,300,249
C:/Users/jonas.freiburg/Documents/Niveau3/imagerie/traitement_image/projet/ledebruiteur/images/chandelier/image_0098.jpg,300,274
C:/Users/jonas.freiburg/Documents/Niveau3/imagerie/traitement_image/projet/ledebruiteur/images/chandelier/image_0099.jpg,300,274
C:/Users/jonas.freiburg/Documents/Niveau3/imagerie/traitement_image/projet/ledebruiteur/images/chandelier/image_0100.jpg,241,300
C:/Users/jonas.freiburg/Documents/Niveau3/imagerie/traitement_image/projet/ledebruiteur/images/chandelier/image_0101.jpg,300,271
C:/Users/jonas.freiburg/Documents/Niveau3/imagerie/traitement_image/projet/ledebruiteur/images/chandelier/image_0102.jpg,224,300
C:/Users/jonas.freiburg/Documents/Niveau3/imagerie/traitement_image/projet/ledebruiteur/images/chandelier/image_0103.jpg,255,300
C:/Users/jonas.freiburg/Documents/Niveau3/imagerie/traitement_image/projet/ledebruiteur/images/chandelier/image_0104.jpg,213,300
C:/Users/jonas.freiburg/Documents/Niveau3/imagerie/traitement_image/projet/ledebruiteur/images/chandelier/image_0105.jpg,300,288
C:/Users/jonas.freiburg/Documents/Niveau3/imagerie/traitement_image/projet/ledebruiteur/images/chandelier/image_0106.jpg,254,300
C:/Users/jonas.freiburg/Documents/Niveau3/imagerie/traitement_image/projet/ledebruiteur/images/chandelier/image_0107.jpg,236,300
C:/Users/jonas.freiburg/Documents/Niveau3/imagerie/traitement_image/projet/ledebruiteur/images/scorpion/image_0001.jpg,290,300
C:/Users/jonas.freiburg/Documents/Niveau3/imagerie/traitement_image/projet/ledebruiteur/images/scorpion/image_0002.jpg,300,281
C:/Users/jonas.freiburg/Documents/Niveau3/imagerie/traitement_image/projet/ledebruiteur/images/scorpion/image_0003.jpg,300,294
C:/Users/jonas.freiburg/Documents/Niveau3/imagerie/traitement_image/projet/ledebruiteur/images/scorpion/image_0004.jpg,300,231
C:/Users/jonas.freiburg/Documents/Niveau3/imagerie/traitement_image/projet/ledebruiteur/images/scorpion/image_0005.jpg,300,209
C:/Users/jonas.freiburg/Documents/Niveau3/imagerie/traitement_image/projet/ledebruiteur/images/scorpion/image_0006.jpg,300,200
C:/Users/jonas.freiburg/Documents/Niveau3/imagerie/traitement_image/projet/ledebruiteur/images/scorpion/image_0007.jpg,300,199
C:/Users/jonas.freiburg/Documents/Niveau3/imagerie/traitement_image/projet/ledebruiteur/images/scorpion/image_0008.jpg,300,174
C:/Users/jonas.freiburg/Documents/Niveau3/imagerie/traitement_image/projet/ledebruiteur/images/scorpion/image_0009.jpg,300,153
C:/Users/jonas.freiburg/Documents/Niveau3/imagerie/traitement_image/projet/ledebruiteur/images/scorpion/image_0010.jpg,300,210
C:/Users/jonas.freiburg/Documents/Niveau3/imagerie/traitement_image/projet/ledebruiteur/images/scorpion/image_0011.jpg,300,216
C:/Users/jonas.freiburg/Documents/Niveau3/imagerie/traitement_image/projet/ledebruiteur/images/scorpion/image_0012.jpg,300,225
C:/Users/jonas.freiburg/Documents/Niveau3/imagerie/traitement_image/projet/ledebruiteur/images/scorpion/image_0013.jpg,300,202
C:/Users/jonas.freiburg/Documents/Niveau3/imagerie/traitement_image/projet/ledebruiteur/images/scorpion/image_0014.jpg,300,258
C:/Users/jonas.freiburg/Documents/Niveau3/imagerie/traitement_image/projet/ledebruiteur/images/scorpion/image_0015.jpg,300,199
C:/Users/jonas.freiburg/Documents/Niveau3/imagerie/traitement_image/projet/ledebruiteur/images/scorpion/image_0016.jpg,300,233
